"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1997","1997","PC","Percentage","0","units",,,-0.203666,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1998","1998","PC","Percentage","0","units",,,-0.223518,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1999","1999","PC","Percentage","0","units",,,-0.2824584,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2000","2000","PC","Percentage","0","units",,,-0.2637234,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2001","2001","PC","Percentage","0","units",,,-0.2252473,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2002","2002","PC","Percentage","0","units",,,-0.2846486,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2003","2003","PC","Percentage","0","units",,,-0.2854612,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2004","2004","PC","Percentage","0","units",,,-0.2270484,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2005","2005","PC","Percentage","0","units",,,-0.1978827,"B","Break"
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2006","2006","PC","Percentage","0","units",,,-0.15862,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2007","2007","PC","Percentage","0","units",,,-0.1489425,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2008","2008","PC","Percentage","0","units",,,-0.1789976,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2009","2009","PC","Percentage","0","units",,,-0.1494322,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2010","2010","PC","Percentage","0","units",,,-0.2294722,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2011","2011","PC","Percentage","0","units",,,-0.28,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2012","2012","PC","Percentage","0","units",,,-0.5214601,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2013","2013","PC","Percentage","0","units",,,-0.2721774,,
"HUN","Hungary","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2014","2014","PC","Percentage","0","units",,,-0.3032447,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1991","1991","PC","Percentage","0","units",,,1.696299,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1992","1992","PC","Percentage","0","units",,,1.660869,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1993","1993","PC","Percentage","0","units",,,1.626715,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1994","1994","PC","Percentage","0","units",,,1.595497,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1995","1995","PC","Percentage","0","units",,,1.561942,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1996","1996","PC","Percentage","0","units",,,1.531227,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1997","1997","PC","Percentage","0","units",,,1.501541,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1998","1998","PC","Percentage","0","units",,,1.432237,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1999","1999","PC","Percentage","0","units",,,1.44083,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2000","2000","PC","Percentage","0","units",,,1.427863,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2001","2001","PC","Percentage","0","units",,,1.396603,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2002","2002","PC","Percentage","0","units",,,1.28314,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2003","2003","PC","Percentage","0","units",,,1.200023,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2004","2004","PC","Percentage","0","units",,,1.203968,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2005","2005","PC","Percentage","0","units",,,1.237662,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2006","2006","PC","Percentage","0","units",,,1.256474,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2007","2007","PC","Percentage","0","units",,,1.245191,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2008","2008","PC","Percentage","0","units",,,1.273647,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2009","2009","PC","Percentage","0","units",,,1.389873,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2010","2010","PC","Percentage","0","units",,,1.531033,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2011","2011","PC","Percentage","0","units",,,1.478598,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2012","2012","PC","Percentage","0","units",,,1.282877,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2013","2013","PC","Percentage","0","units",,,1.16898,,
"TUR","Turkey","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2014","2014","PC","Percentage","0","units",,,1.115322,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1991","1991","PC","Percentage","0","units",,,0.9947006,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1992","1992","PC","Percentage","0","units",,,1.044579,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1993","1993","PC","Percentage","0","units",,,1.020998,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1994","1994","PC","Percentage","0","units",,,1.011236,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1995","1995","PC","Percentage","0","units",,,1.01128,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1996","1996","PC","Percentage","0","units",,,0.9573328,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1997","1997","PC","Percentage","0","units",,,0.9421241,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1998","1998","PC","Percentage","0","units",,,0.7244768,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1999","1999","PC","Percentage","0","units",,,0.7133268,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2000","2000","PC","Percentage","0","units",,,0.8396866,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2001","2001","PC","Percentage","0","units",,,0.742959,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2002","2002","PC","Percentage","0","units",,,0.5591887,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2003","2003","PC","Percentage","0","units",,,0.4979444,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2004","2004","PC","Percentage","0","units",,,0.3763197,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2005","2005","PC","Percentage","0","units",,,0.2053772,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2006","2006","PC","Percentage","0","units",,,0.4858295,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2007","2007","PC","Percentage","0","units",,,0.4666052,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2008","2008","PC","Percentage","0","units",,,0.7223518,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2009","2009","PC","Percentage","0","units",,,0.4767032,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2010","2010","PC","Percentage","0","units",,,0.4642508,"B","Break"
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2011","2011","PC","Percentage","0","units",,,0.7469566,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2012","2012","PC","Percentage","0","units",,,0.4519958,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2013","2013","PC","Percentage","0","units",,,0.4310797,,
"KOR","Korea","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2014","2014","PC","Percentage","0","units",,,0.4062127,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1991","1991","PC","Percentage","0","units",,,1.003406,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1992","1992","PC","Percentage","0","units",,,1.106644,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1993","1993","PC","Percentage","0","units",,,0.8280246,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1994","1994","PC","Percentage","0","units",,,0.3856112,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1995","1995","PC","Percentage","0","units",,,0.1532362,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1996","1996","PC","Percentage","0","units",,,0.1350984,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1997","1997","PC","Percentage","0","units",,,0.1133934,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1998","1998","PC","Percentage","0","units",,,0.109776,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1999","1999","PC","Percentage","0","units",,,0.1947526,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2000","2000","PC","Percentage","0","units",,,0.2407686,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2001","2001","PC","Percentage","0","units",,,0.383533,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2002","2002","PC","Percentage","0","units",,,0.4952319,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2003","2003","PC","Percentage","0","units",,,0.4469619,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2004","2004","PC","Percentage","0","units",,,0.6306289,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2005","2005","PC","Percentage","0","units",,,0.6834862,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2006","2006","PC","Percentage","0","units",,,0.5187666,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2007","2007","PC","Percentage","0","units",,,0.3294772,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2008","2008","PC","Percentage","0","units",,,0.3176781,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2009","2009","PC","Percentage","0","units",,,0.2396431,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2010","2010","PC","Percentage","0","units",,,0.2348024,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2011","2011","PC","Percentage","0","units",,,0.3284867,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2012","2012","PC","Percentage","0","units",,,0.4503409,,
"AUT","Austria","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2013","2013","PC","Percentage","0","units",,,0.5015125,"B","Break"
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1991","1991","PC","Percentage","0","units",,,1.28278,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1992","1992","PC","Percentage","0","units",,,1.128,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1993","1993","PC","Percentage","0","units",,,0.8924996,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1994","1994","PC","Percentage","0","units",,,0.9639921,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1995","1995","PC","Percentage","0","units",,,1.12328,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1996","1996","PC","Percentage","0","units",,,1.221883,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1997","1997","PC","Percentage","0","units",,,1.08642,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1998","1998","PC","Percentage","0","units",,,1.00418,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","1999","1999","PC","Percentage","0","units",,,1.096303,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2000","2000","PC","Percentage","0","units",,,1.153519,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2001","2001","PC","Percentage","0","units",,,1.292764,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2002","2002","PC","Percentage","0","units",,,1.141375,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2003","2003","PC","Percentage","0","units",,,1.159272,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2004","2004","PC","Percentage","0","units",,,1.074996,,
"AUS","Australia","YPTTTTL1_GY","Population mid-year estimates Total (growth rate)","A","Annual","2005","2005","PC","Percentage","0","units",,,1.224101,,
