"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","units",,,1.02775642069742,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","units",,,0.743364322544121,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","units",,,0.473222990048272,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","units",,,0.935824350275229,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","units",,,0.602003386051275,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","units",,,0.151979351960031,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","units",,,1.04159728377534,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","units",,,0.581463678993066,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","units",,,0.540656611551953,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,0.880156374817971,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,0.643879347624334,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,0.576835414123758,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,0.678606161235337,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,1.18153429961955,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,0.00912455950695024,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,1.08414674609981,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,0.873299050291916,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,0.663300380877306,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,1.12361514011777,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,1.1779824306553,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,0.992385352073402,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,0.800952844009022,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,1.03177691099963,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,0.981768475593641,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,1.12852673142244,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,1.12189416423554,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,0.726901522829956,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,0.650254480937004,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,0.672541570187994,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,0.643316707692873,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,0.356182738993562,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,0.30132302401854,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,0.910240236261953,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,0.284453696385412,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,0.498052127478972,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,0.62281560159964,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,0.462122905859233,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,0.201521906797555,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,0.834932016936663,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,0.937373579306945,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,0.587968253376286,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,0.792305737184175,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,0.471749884505488,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,0.618042417108925,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,0.727842328046482,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,0.708991404840959,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,0.775271629806017,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,0.693360944874889,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,0.424937125549458,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,0.789002087459446,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,0.524486182244308,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,0.29486072763926,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,0.957515792502285,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,0.328044818856256,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","units",,,0.465841908430992,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","units",,,0.405420056868381,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","units",,,0.218073636463373,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","units",,,-0.0572612507991688,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","units",,,-0.158558502472834,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","units",,,-0.584808990271411,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","units",,,-1.02237655195589,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","units",,,-0.351668037563311,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","units",,,-0.0269604361226515,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","units",,,0.270464917739856,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","units",,,0.397732595092113,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","units",,,0.327428125595343,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","units",,,0.661945799155565,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","units",,,0.639301516138241,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","units",,,0.624568352304578,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","units",,,0.0795848414798758,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","units",,,0.146479257323297,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","units",,,0.545536040083482,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","units",,,0.222877398007778,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","units",,,0.389620775018542,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","units",,,0.182496365151001,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","units",,,0.0973393304652851,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","units",,,0.182760837067719,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","units",,,0.427740331532193,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","units",,,0.383294236521182,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","units",,,0.428659294714808,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","units",,,0.570273152517979,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","units",,,0.52935833922175,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","units",,,-0.0332503997889098,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","units",,,0.614002707296045,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","units",,,0.834378311589444,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","units",,,0.414977520007861,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","units",,,0.501423398344695,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","units",,,0.633272835242979,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","G-7","G7","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","units",,,0.315988728620082,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","units",,,2.84392405334696,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","units",,,2.21131510917145,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","units",,,2.56746367322871,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","units",,,2.73515500836359,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","units",,,2.47455064129867,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","units",,,3.1175297249933,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","units",,,2.66306182297439,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","units",,,3.46317120159075,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","units",,,3.23096307291983,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","units",,,2.93030629704411,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","units",,,3.69720646673891,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","units",,,3.07286653823886,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","units",,,3.45874994384991,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","units",,,3.345771221144,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","units",,,3.1494435893146,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","units",,,3.63078608450494,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","units",,,3.76753387800483,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","units",,,3.85379417068457,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","units",,,3.60482002208938,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","units",,,2.83350952457766,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","units",,,2.14358063119531,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","units",,,1.67427158475328,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","units",,,1.66398262894994,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","units",,,1.48669757253819,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","units",,,1.70632419658649,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","units",,,1.77067724861931,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","units",,,1.88117449274853,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","units",,,2.22777953375973,"E","Estimated value"
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","units",,,2.14728387824622,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","units",,,2.13582297693444,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","units",,,2.22549151869143,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","units",,,2.21763214596149,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","units",,,2.67996819421294,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","units",,,2.93261336295948,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","units",,,2.48104325030368,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","units",,,2.59221176471267,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","units",,,2.39499773260151,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","units",,,2.2961991569061,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","units",,,2.79007268303247,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","units",,,2.82551843237963,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","units",,,2.46512783672959,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","units",,,2.81906373095665,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","units",,,2.10385000817093,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","units",,,2.24961141677283,,
"NAEXKP02","GDP Private final consumption expenditure; constant prices, s.a.","OECDE","OECD - Europe","GY","Growth on the same period of the previous year","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","units",,,2.29727277518169,,
